,ID,MM,HH,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,SEMESTRE_x,AMM,N_VICTIMAS,HSV,Cambio_Porcentual
675,2018-0063,6,21.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H1,-6.428571428571428,79,2.5315547078585867,12.857142857142856
676,2018-0064,6,1.0,AVENIDA,7.0,AUTO-CARGAS,AUTO,CARGAS,2018,S3H1,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
677,2018-0064,6,1.0,AVENIDA,7.0,AUTO-CARGAS,AUTO,CARGAS,2018,S3H1,-6.428571428571428,79,2.5315547078585867,12.857142857142856
678,2018-0065,6,17.0,CALLE,1.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H1,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
679,2018-0065,6,17.0,CALLE,1.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H1,-6.428571428571428,79,2.5315547078585867,12.857142857142856
680,2018-0066,6,11.0,AVENIDA,15.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H1,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
681,2018-0066,6,11.0,AVENIDA,15.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H1,-6.428571428571428,79,2.5315547078585867,12.857142857142856
682,2018-0067,6,16.0,AVENIDA,4.0,PASAJEROS-AUTO,PASAJEROS,AUTO,2018,S3H1,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
683,2018-0067,6,16.0,AVENIDA,4.0,PASAJEROS-AUTO,PASAJEROS,AUTO,2018,S3H1,-6.428571428571428,79,2.5315547078585867,12.857142857142856
684,2018-0068,7,9.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
685,2018-0068,7,9.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
686,2018-0069,7,21.0,AVENIDA,2.0,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
687,2018-0069,7,21.0,AVENIDA,2.0,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
688,2018-0070,7,15.0,CALLE,3.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
689,2018-0070,7,15.0,CALLE,3.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
690,2018-0071,7,17.0,AVENIDA,1.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
691,2018-0071,7,17.0,AVENIDA,1.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
692,2018-0072,7,13.0,AUTOPISTA,8.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
693,2018-0072,7,13.0,AUTOPISTA,8.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
694,2018-0073,7,15.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
695,2018-0073,7,15.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
696,2018-0074,7,6.0,AVENIDA,7.0,AUTO-CARGAS,AUTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
697,2018-0074,7,6.0,AVENIDA,7.0,AUTO-CARGAS,AUTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
698,2018-0075,7,7.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
699,2018-0075,7,7.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
700,2018-0076,7,9.0,CALLE,9.0,AUTO-CARGAS,AUTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
701,2018-0076,7,9.0,CALLE,9.0,AUTO-CARGAS,AUTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
702,2018-0077,7,23.0,CALLE,3.0,AUTO-CARGAS,AUTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
703,2018-0077,7,23.0,CALLE,3.0,AUTO-CARGAS,AUTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
704,2018-0078,7,6.0,CALLE,2.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
705,2018-0078,7,6.0,CALLE,2.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
706,2018-0079,7,7.0,GRAL PAZ,9.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
707,2018-0079,7,7.0,GRAL PAZ,9.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
708,2018-0080,7,22.0,AVENIDA,9.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
709,2018-0080,7,22.0,AVENIDA,9.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
710,2018-0081,7,6.0,AVENIDA,7.0,MULTIPLE,PEATON,MULTIPLE,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
711,2018-0081,7,6.0,AVENIDA,7.0,MULTIPLE,PEATON,MULTIPLE,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
712,2018-0082,8,15.0,AVENIDA,9.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
713,2018-0082,8,15.0,AVENIDA,9.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
714,2018-0083,8,5.0,GRAL PAZ,8.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
715,2018-0083,8,5.0,GRAL PAZ,8.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
716,2018-0084,8,7.0,AVENIDA,1.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
717,2018-0084,8,7.0,AVENIDA,1.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
718,2018-0085,8,18.0,AVENIDA,3.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
719,2018-0085,8,18.0,AVENIDA,3.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
720,2018-0086,8,21.0,AVENIDA,9.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
721,2018-0086,8,21.0,AVENIDA,9.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
722,2018-0087,8,19.0,AVENIDA,5.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
723,2018-0087,8,19.0,AVENIDA,5.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
724,2018-0088,8,16.0,GRAL PAZ,12.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
725,2018-0088,8,16.0,GRAL PAZ,12.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
726,2018-0089,8,17.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
727,2018-0089,8,17.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
728,2018-0090,8,10.0,AVENIDA,8.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
729,2018-0090,8,10.0,AVENIDA,8.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
730,2018-0091,8,18.0,AUTOPISTA,9.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
731,2018-0091,8,18.0,AUTOPISTA,9.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
732,2018-0092,8,8.0,AVENIDA,14.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
733,2018-0092,8,8.0,AVENIDA,14.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
734,2018-0093,8,8.0,CALLE,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
735,2018-0093,8,8.0,CALLE,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
736,2018-0094,8,5.0,CALLE,14.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
737,2018-0094,8,5.0,CALLE,14.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
738,2018-0095,8,0.0,AVENIDA,9.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
739,2018-0095,8,0.0,AVENIDA,9.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
740,2018-0096,8,22.0,AUTOPISTA,8.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
741,2018-0096,8,22.0,AUTOPISTA,8.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
742,2018-0097,9,10.0,AVENIDA,8.0,AUTO-MOVIL,AUTO,OTRO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
743,2018-0097,9,10.0,AVENIDA,8.0,AUTO-MOVIL,AUTO,OTRO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
744,2018-0098,9,5.0,GRAL PAZ,8.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
745,2018-0098,9,5.0,GRAL PAZ,8.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
746,2018-0099,9,14.0,AVENIDA,7.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
747,2018-0099,9,14.0,AVENIDA,7.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
748,2018-0100,9,10.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
749,2018-0100,9,10.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
750,2018-0101,9,0.0,GRAL PAZ,12.0,MULTIPLE,AUTO,MULTIPLE,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
751,2018-0101,9,0.0,GRAL PAZ,12.0,MULTIPLE,AUTO,MULTIPLE,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
752,2018-0102,9,0.0,CALLE,4.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
753,2018-0102,9,0.0,CALLE,4.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
754,2018-0103,9,17.0,AVENIDA,7.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
755,2018-0103,9,17.0,AVENIDA,7.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
756,2018-0104,10,8.0,AUTOPISTA,4.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
757,2018-0104,10,8.0,AUTOPISTA,4.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
758,2018-0105,10,18.0,AVENIDA,7.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
759,2018-0105,10,18.0,AVENIDA,7.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
760,2018-0106,10,22.0,AVENIDA,13.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
761,2018-0106,10,22.0,AVENIDA,13.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
762,2018-0107,10,14.0,AVENIDA,3.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
763,2018-0107,10,14.0,AVENIDA,3.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
764,2018-0108,10,14.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
765,2018-0108,10,14.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
766,2018-0109,10,22.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
767,2018-0109,10,22.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
768,2018-0110,10,3.0,AVENIDA,15.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
769,2018-0110,10,3.0,AVENIDA,15.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
770,2018-0111,10,12.0,AUTOPISTA,9.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
771,2018-0111,10,12.0,AUTOPISTA,9.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
772,2018-0112,10,9.0,CALLE,15.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
773,2018-0112,10,9.0,CALLE,15.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
774,2018-0113,10,11.0,CALLE,11.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
775,2018-0113,10,11.0,CALLE,11.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
776,2018-0114,10,2.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
777,2018-0114,10,2.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
778,2018-0115,10,12.0,CALLE,9.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
779,2018-0115,10,12.0,CALLE,9.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
780,2018-0116,11,10.0,GRAL PAZ,8.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
781,2018-0116,11,10.0,GRAL PAZ,8.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
782,2018-0117,11,8.0,AVENIDA,9.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
783,2018-0117,11,8.0,AVENIDA,9.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
784,2018-0118,11,14.0,AVENIDA,3.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
785,2018-0118,11,14.0,AVENIDA,3.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
786,2018-0119,11,22.0,AVENIDA,8.0,PEATON-SD,PEATON,,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
787,2018-0119,11,22.0,AVENIDA,8.0,PEATON-SD,PEATON,,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
788,2018-0120,11,13.0,AVENIDA,12.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
789,2018-0120,11,13.0,AVENIDA,12.0,PEATON-AUTO,PEATON,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
790,2018-0121,11,16.0,AVENIDA,10.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
791,2018-0121,11,16.0,AVENIDA,10.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
792,2018-0122,11,1.0,AUTOPISTA,8.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
793,2018-0122,11,1.0,AUTOPISTA,8.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
794,2018-0123,11,3.0,GRAL PAZ,9.0,AUTO-SD,AUTO,,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
795,2018-0123,11,3.0,GRAL PAZ,9.0,AUTO-SD,AUTO,,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
796,2018-0124,11,19.0,AUTOPISTA,9.0,CARGAS-CARGAS,CARGAS,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
797,2018-0124,11,19.0,AUTOPISTA,9.0,CARGAS-CARGAS,CARGAS,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
798,2018-0125,11,21.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
799,2018-0125,11,21.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
800,2018-0126,11,12.0,GRAL PAZ,9.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
801,2018-0126,11,12.0,GRAL PAZ,9.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
802,2018-0127,11,9.0,GRAL PAZ,12.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
803,2018-0127,11,9.0,GRAL PAZ,12.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
804,2018-0128,11,4.0,GRAL PAZ,9.0,AUTO-PASAJEROS,AUTO,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
805,2018-0128,11,4.0,GRAL PAZ,9.0,AUTO-PASAJEROS,AUTO,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
806,2018-0129,11,4.0,AVENIDA,15.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
807,2018-0129,11,4.0,AVENIDA,15.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
808,2018-0130,12,3.0,AVENIDA,10.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
809,2018-0130,12,3.0,AVENIDA,10.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
810,2018-0131,12,19.0,AVENIDA,1.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
811,2018-0131,12,19.0,AVENIDA,1.0,MOTO-CARGAS,MOTO,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
812,2018-0132,12,8.0,AUTOPISTA,2.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
813,2018-0132,12,8.0,AUTOPISTA,2.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
814,2018-0133,12,14.0,AVENIDA,7.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
815,2018-0133,12,14.0,AVENIDA,7.0,PEATON-CARGAS,PEATON,CARGAS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
816,2018-0134,12,21.0,AVENIDA,7.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
817,2018-0134,12,21.0,AVENIDA,7.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
818,2018-0135,12,14.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
819,2018-0135,12,14.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
820,2018-0136,12,15.0,AVENIDA,7.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
821,2018-0136,12,15.0,AVENIDA,7.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
822,2018-0137,12,20.0,CALLE,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
823,2018-0137,12,20.0,CALLE,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
824,2018-0138,12,9.0,CALLE,10.0,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
825,2018-0138,12,9.0,CALLE,10.0,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
826,2018-0139,12,6.0,CALLE,7.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
827,2018-0139,12,6.0,CALLE,7.0,MOTO-MOTO,MOTO,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
828,2018-0140,12,8.0,CALLE,1.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
829,2018-0140,12,8.0,CALLE,1.0,AUTO-AUTO,AUTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
830,2018-0141,12,17.0,AVENIDA,5.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
831,2018-0141,12,17.0,AVENIDA,5.0,PEATON-MOTO,PEATON,MOTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
832,2018-0142,12,13.0,GRAL PAZ,12.0,CARGAS-PASAJEROS,CARGAS,PASAJEROS,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
833,2018-0142,12,13.0,GRAL PAZ,12.0,CARGAS-PASAJEROS,CARGAS,PASAJEROS,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
834,2018-0143,12,5.0,AVENIDA,10.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,70,2.24314974114052,-1.4084507042253613
835,2018-0143,12,5.0,AVENIDA,10.0,MOTO-AUTO,MOTO,AUTO,2018,S3H2,-6.428571428571428,79,2.5315547078585867,12.857142857142856
836,2019-0001,1,8.0,AVENIDA,2.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
837,2019-0001,1,8.0,AVENIDA,2.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
838,2019-0002,1,4.0,AVENIDA,7.0,AUTO-CARGAS,AUTO,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
839,2019-0002,1,4.0,AVENIDA,7.0,AUTO-CARGAS,AUTO,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
