,ID hecho,AAA,MM,DD,FECHA ,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,GRAVEDAD
23799,LC-2021-0532817,2021,10,26,2021-10-26,,Mujer,49.0,
23800,LC-2021-0533537,2021,10,26,2021-10-26,,Varon,34.0,GRAVE
23801,LC-2021-0538052,2021,10,28,2021-10-28,,Mujer,62.0,
23802,LC-2021-0538052,2021,10,28,2021-10-28,,Mujer,44.0,
23803,LC-2021-0538052,2021,10,28,2021-10-28,,Varon,6.0,
23804,LC-2021-0538052,2021,10,28,2021-10-28,,Mujer,34.0,
23805,LC-2021-0538705,2021,10,29,2021-10-29,MOTO,Mujer,28.0,
23806,LC-2021-0541524,2021,10,30,2021-10-30,,Varon,53.0,
23807,LC-2021-0541602,2021,10,30,2021-10-30,,Varon,33.0,
23808,LC-2021-0549154,2021,11,3,2021-11-03,MOTO,,,
23809,LC-2021-0553006,2021,11,5,2021-11-05,,Varon,54.0,
23810,LC-2021-0554871,2021,11,7,2021-11-07,MOTO,Varon,48.0,
23811,LC-2021-0554871,2021,11,7,2021-11-07,MOTO,Varon,37.0,
23812,LC-2021-0557624,2021,11,8,2021-11-08,PEATON,Varon,23.0,
23813,LC-2021-0559918,2021,11,9,2021-11-09,CICLISTA,Varon,42.0,
23814,LC-2021-0569809,2021,11,15,2021-11-15,MOTO,Varon,30.0,GRAVE
23815,LC-2021-0572765,2021,11,16,2021-11-16,MOTO,Varon,24.0,
23816,LC-2021-0577599,2021,11,18,2021-11-18,MOTO,Varon,34.0,
23817,LC-2021-0579656,2021,11,19,2021-11-19,PEATON,Mujer,39.0,
23818,LC-2021-0580513,2021,11,20,2021-11-20,PEATON,Varon,43.0,
23819,LC-2021-0581585,2021,11,21,2021-11-21,PEATON,Varon,77.0,
23820,LC-2021-0583700,2021,11,23,2021-11-23,PEATON,Mujer,60.0,
23821,LC-2021-0586496,2021,11,24,2021-11-24,MOTO,Varon,23.0,
23822,LC-2021-0597340,2021,11,30,2021-11-30,MOTO,Varon,31.0,
23823,LC-2021-0598321,2021,12,1,2021-12-01,,,,
23824,LC-2021-0598589,2021,12,1,2021-12-01,CICLISTA,,,
23825,LC-2021-0601271,2021,12,2,2021-12-02,TRANSPORTE PUBLICO,Mujer,29.0,
23826,LC-2021-0603451,2021,12,3,2021-12-03,MOTO,Varon,29.0,
23827,LC-2021-0603966,2021,12,4,2021-12-04,,Varon,45.0,
23828,LC-2021-0607571,2021,12,6,2021-12-06,PEATON,Mujer,88.0,
23829,LC-2021-0607670,2021,12,6,2021-12-06,,Varon,69.0,
23830,LC-2021-0607812,2021,12,6,2021-12-06,PEATON,Varon,34.0,
23831,LC-2021-0609274,2021,12,7,2021-12-07,TRANSPORTE PUBLICO,Mujer,60.0,
23832,LC-2021-0610183,2021,12,7,2021-12-07,PEATON,,,
23833,LC-2021-0610183,2021,12,7,2021-12-07,PEATON,,,
23834,LC-2021-0611666,2021,12,8,2021-12-08,,Varon,36.0,
23835,LC-2021-0614062,2021,12,9,2021-12-09,CICLISTA,Varon,31.0,
23836,HC-2021-0617646,2021,12,12,2021-12-12,,Varon,,GRAVE
23837,HC-2021-0617646,2021,12,12,2021-12-12,,Mujer,,GRAVE
23838,HC-2021-0617646,2021,12,12,2021-12-12,,Varon,29.0,
23839,HC-2021-0617646,2021,12,12,2021-12-12,,Mujer,19.0,
23840,HC-2021-0617646,2021,12,12,2021-12-12,,Varon,43.0,
23841,LC-2021-0623537,2021,12,15,2021-12-15,PEATON,Varon,41.0,
23842,LC-2021-0626585,2021,12,16,2021-12-16,,Varon,24.0,
23843,LC-2021-0630499,2021,12,18,2021-12-18,MOTO,Mujer,21.0,
23844,LC-2021-0630601,2021,12,18,2021-12-18,PEATON,,,
23845,LC-2021-0631921,2021,12,19,2021-12-19,PEATON,,,
23846,LC-2021-0633956,2021,12,20,2021-12-20,,Mujer,8.0,
23847,LC-2021-0634143,2021,12,20,2021-12-20,,Varon,29.0,
23848,LC-2021-0635647,2021,12,21,2021-12-21,CICLISTA,Varon,18.0,
23849,LC-2021-0636440,2021,12,21,2021-12-21,TAXI,Mujer,31.0,
23850,LC-2021-0638848,2021,12,22,2021-12-22,,Mujer,27.0,
23851,LC-2021-0640447,2021,12,23,2021-12-23,,Varon,35.0,
23852,LC-2021-0641065,2021,12,24,2021-12-24,,,,
23853,LC-2021-0641908,2021,12,25,2021-12-25,,Varon,,
23854,LC-2021-0643522,2021,12,27,2021-12-27,,Varon,22.0,
23855,LC-2021-0644771,2021,12,27,2021-12-27,,Mujer,79.0,
23856,LC-2021-0645292,2021,12,27,2021-12-27,,Varon,57.0,
23857,LC-2021-0645292,2021,12,27,2021-12-27,,Mujer,48.0,
23858,LC-2021-0080514,2021,2,23,2021-02-23,MOTO,Mujer,21.0,
23859,LC-2021-0123159,2021,3,17,2021-03-17,MOTO,Varon,24.0,
23860,LC-2021-0125011,2021,3,18,2021-03-18,MOVIL,Varon,32.0,
23861,LC-2021-0261051,2021,6,11,2021-06-11,TRANSPORTE PUBLICO,Mujer,17.0,
23862,LC-2021-0261051,2021,6,11,2021-06-11,TRANSPORTE PUBLICO,Mujer,18.0,
23863,LC-2021-0261051,2021,6,11,2021-06-11,TRANSPORTE PUBLICO,Varon,13.0,
23864,LC-2021-0341517,2021,7,20,2021-07-20,CICLISTA,Varon,56.0,
23865,LC-2021-0386875,2021,8,4,2021-08-04,MOTO,Varon,22.0,
23866,LC-2021-0413533,2021,8,20,2021-08-20,AUTO,Mujer,31.0,
23867,LC-2021-0439467,2021,9,4,2021-09-04,MOTO,Mujer,39.0,
23868,LC-2021-0457277,2021,9,14,2021-09-14,TRANSPORTE PUBLICO,Mujer,47.0,
23869,LC-2021-0457277,2021,9,14,2021-09-14,TRANSPORTE PUBLICO,Varon,27.0,
23870,LC-2021-0458657,2021,9,15,2021-09-15,MOTO,,,
23871,LC-2021-0470862,2021,9,22,2021-09-22,TRANSPORTE PUBLICO,Mujer,71.0,
23872,LC-2021-0489228,2021,10,1,2021-10-01,,Varon,11.0,
23873,LC-2021-0511958,2021,10,15,2021-10-15,MOTO,Varon,30.0,
23874,LC-2021-0514821,2021,10,17,2021-10-17,AUTO,,,
23875,LC-2021-0514821,2021,10,17,2021-10-17,AUTO,Mujer,59.0,
23876,LC-2021-0514821,2021,10,17,2021-10-17,AUTO,Mujer,34.0,
23877,LC-2021-0514821,2021,10,17,2021-10-17,AUTO,Varon,15.0,
23878,LC-2021-0515548,2021,10,18,2021-10-18,TRANSPORTE PUBLICO,Mujer,35.0,
23879,LC-2021-0515548,2021,10,18,2021-10-18,TRANSPORTE PUBLICO,Varon,30.0,
23880,LC-2021-0515548,2021,10,18,2021-10-18,TRANSPORTE PUBLICO,Mujer,57.0,
23881,LC-2021-0519042,2021,10,19,2021-10-19,MOTO,Mujer,21.0,
23882,LC-2021-0527023,2021,10,22,2021-10-22,PEATON,Mujer,81.0,
23883,LC-2021-0572472,2021,11,16,2021-11-16,UTILITARIO,Varon,43.0,
23884,LC-2021-0585728,2021,11,24,2021-11-24,MOTO,Varon,34.0,
23885,LC-2021-0604854,2021,12,4,2021-12-04,PEATON,Varon,22.0,
23886,LC-2021-0627540,2021,12,17,2021-12-17,MOTO,Mujer,17.0,
23887,LC-2021-0627540,2021,12,17,2021-12-17,MOTO,Varon,22.0,
23888,LC-2021-0643816,2021,12,27,2021-12-27,,Varon,47.0,GRAVE
23889,LC-2021-0643816,2021,12,27,2021-12-27,,Mujer,48.0,
23890,LC-2021-0001989,2021,1,3,2021-01-03,MOTO,Varon,,
23891,LC-2021-0007820,2021,1,6,2021-01-06,MOTO,,,
23892,LC-2021-0012703,2021,1,9,2021-01-09,AUTO,Mujer,38.0,
23893,LC-2021-0012703,2021,1,9,2021-01-09,AUTO,Varon,13.0,
23894,LC-2021-0015052,2021,1,11,2021-01-11,CICLISTA,Varon,31.0,
23895,LC-2021-0027585,2021,1,19,2021-01-19,MOTO,,,
23896,LC-2021-0028831,2021,1,20,2021-01-20,TRANSPORTE PUBLICO,Mujer,,
23897,LC-2021-0032163,2021,1,22,2021-01-22,,Varon,38.0,
23898,LC-2021-0040660,2021,1,28,2021-01-28,MOTO,Varon,53.0,GRAVE
23899,LC-2021-0048772,2021,2,2,2021-02-02,CICLISTA,Varon,18.0,
23900,LC-2021-0060065,2021,2,9,2021-02-09,MOTO,Varon,41.0,
23901,LC-2021-0060393,2021,2,10,2021-02-10,TAXI,Varon,80.0,
23902,LC-2021-0090646,2021,2,28,2021-02-28,MOTO,Varon,20.0,
23903,LC-2021-0096262,2021,3,3,2021-03-03,MOTO,Varon,29.0,
23904,LC-2021-0097834,2021,3,4,2021-03-04,MOTO,Varon,36.0,
23905,LC-2021-0112730,2021,3,12,2021-03-12,MOTO,Mujer,26.0,
23906,LC-2021-0114678,2021,3,13,2021-03-13,PEATON,Mujer,47.0,
23907,LC-2021-0139870,2021,3,27,2021-03-27,CICLISTA,Varon,19.0,
23908,LC-2021-0153433,2021,4,5,2021-04-05,TAXI,Mujer,49.0,
23909,LC-2021-0161589,2021,4,7,2021-04-07,CICLISTA,Varon,36.0,
23910,LC-2021-0163142,2021,4,8,2021-04-08,MOTO,Varon,29.0,
23911,LC-2021-0177584,2021,4,17,2021-04-17,MOTO,Varon,40.0,
23912,LC-2021-0178281,2021,4,17,2021-04-17,MOTO,Varon,30.0,
23913,LC-2021-0178303,2021,4,17,2021-04-17,CICLISTA,Varon,21.0,
23914,LC-2021-0190782,2021,4,16,2021-04-16,MOTO,Varon,42.0,
23915,LC-2021-0191331,2021,4,26,2021-04-26,MOTO,Mujer,56.0,
23916,LC-2021-0195217,2021,4,28,2021-04-28,MOTO,Varon,41.0,
23917,LC-2021-0225166,2021,5,17,2021-05-17,,,,
23918,LC-2021-0253514,2021,6,7,2021-06-07,MOTO,Mujer,,
23919,LC-2021-0258697,2021,6,10,2021-06-10,,Mujer,73.0,
23920,LC-2021-0276841,2021,6,19,2021-06-19,PEATON,Mujer,26.0,
23921,LC-2021-0278340,2021,6,21,2021-06-21,,Varon,23.0,
23922,LC-2021-0297550,2021,6,25,2021-06-25,MOTO,Mujer,18.0,
23923,LC-2021-0301399,2021,6,25,2021-06-25,MOTO,Varon,25.0,
23924,LC-2021-0301399,2021,6,25,2021-06-25,MOTO,Varon,24.0,
23925,LC-2021-0311929,2021,7,2,2021-07-02,MOTO,Varon,31.0,
23926,LC-2021-0319638,2021,7,7,2021-07-07,PEATON,,,
23927,LC-2021-0320567,2021,7,7,2021-07-07,,Mujer,58.0,
23928,LC-2021-0320567,2021,7,7,2021-07-07,,Mujer,55.0,
23929,LC-2021-0320567,2021,7,7,2021-07-07,,Varon,48.0,
23930,LC-2021-0320567,2021,7,7,2021-07-07,,Mujer,34.0,
23931,LC-2021-0379804,2021,7,31,2021-07-31,,Varon,32.0,
23932,LC-2021-0381400,2021,8,2,2021-08-02,,Varon,28.0,
23933,LC-2021-0381488,2021,8,2,2021-08-02,,Varon,37.0,
23934,LC-2021-0385795,2021,8,4,2021-08-04,,Mujer,77.0,
23935,LC-2021-0386102,2021,8,4,2021-08-04,UTILITARIO,Varon,9.0,
23936,LC-2021-0386102,2021,8,4,2021-08-04,UTILITARIO,Varon,5.0,
23937,LC-2021-0386102,2021,8,4,2021-08-04,UTILITARIO,Varon,42.0,
23938,LC-2021-0404664,2021,8,16,2021-08-16,,Mujer,41.0,
23939,LC-2021-0404664,2021,8,16,2021-08-16,,Varon,44.0,
23940,LC-2021-0405868,2021,8,17,2021-08-17,,Varon,71.0,
23941,LC-2021-0416673,2021,8,23,2021-08-23,,,,
23942,LC-2021-0417835,2021,8,23,2021-08-23,MOTO,Varon,28.0,
23943,LC-2021-0424613,2021,8,27,2021-08-27,,Varon,23.0,
23944,LC-2021-0424613,2021,8,27,2021-08-27,,Varon,56.0,
23945,LC-2021-0428276,2021,8,29,2021-08-29,,Varon,23.0,
23946,LC-2021-0430216,2021,8,30,2021-08-30,,Varon,49.0,
23947,LC-2021-0432399,2021,8,31,2021-08-31,AUTO,Varon,38.0,
23948,LC-2021-0442432,2021,9,6,2021-09-06,,Varon,35.0,
23949,LC-2021-0444452,2021,9,7,2021-09-07,PEATON,Mujer,37.0,
23950,LC-2021-0464351,2021,9,18,2021-09-18,CICLISTA,Varon,,
23951,LC-2021-0482584,2021,9,28,2021-09-28,MOTO,Mujer,48.0,
23952,LC-2021-0490415,2021,10,2,2021-10-02,,Varon,25.0,
23953,LC-2021-0493609,2021,10,4,2021-10-04,,Mujer,55.0,
23954,LC-2021-0510395,2021,10,14,2021-10-14,,Mujer,56.0,
23955,LC-2021-0523750,2021,10,22,2021-10-22,,,,
23956,LC-2021-0528612,2021,10,23,2021-10-23,CICLISTA,Varon,41.0,
23957,LC-2021-0529277,2021,10,24,2021-10-24,,Varon,8.0,
23958,LC-2021-0541820,2021,10,30,2021-10-30,TRANSPORTE PUBLICO,Varon,54.0,
23959,LC-2021-0541820,2021,10,30,2021-10-30,TRANSPORTE PUBLICO,Mujer,25.0,
23960,LC-2021-0578903,2021,11,19,2021-11-19,MOTO,Varon,34.0,
23961,LC-2021-0587304,2021,11,25,2021-11-25,CICLISTA,Mujer,19.0,
23962,LC-2021-0598699,2021,12,1,2021-12-01,MOTO,Varon,30.0,
23963,LC-2021-0620476,2021,12,13,2021-12-13,UTILITARIO,Varon,63.0,
23964,LC-2021-0622047,2021,12,14,2021-12-14,MOTO,Varon,24.0,
23965,LC-2021-0640654,2021,12,23,2021-12-23,MOTO,Varon,28.0,
23966,LC-2021-0644837,2021,12,27,2021-12-27,,Mujer,29.0,
23967,LC-2021-0645303,2021,12,27,2021-12-27,,Varon,30.0,
23968,LC-2021-0059241,2021,2,9,2021-02-09,MOTO,,,
23969,LC-2021-0059241,2021,2,9,2021-02-09,MOTO,Varon,25.0,
23970,LC-2021-0098396,2021,3,4,2021-03-04,MOTO,Varon,30.0,
23971,LC-2021-0119493,2021,3,16,2021-03-16,MOTO,Varon,24.0,
23972,LC-2021-0190256,2021,4,25,2021-04-25,CICLISTA,Mujer,30.0,
23973,LC-2021-0204541,2021,5,4,2021-05-04,,,,
23974,LC-2021-0209373,2021,5,7,2021-05-07,,,,
23975,LC-2021-0319747,2021,7,7,2021-07-07,,Mujer,24.0,
23976,LC-2021-0399517,2021,8,12,2021-08-12,,,,
23977,LC-2021-0412739,2021,8,20,2021-08-20,,Varon,28.0,
23978,LC-2021-0423094,2021,8,26,2021-08-26,,Varon,21.0,
23979,LC-2021-0437416,2021,9,3,2021-09-03,CICLISTA,Mujer,45.0,
23980,LC-2021-0439235,2021,9,4,2021-09-04,,Varon,31.0,
23981,LC-2021-0440107,2021,9,5,2021-09-05,CICLISTA,Varon,22.0,
23982,LC-2021-0450491,2021,9,10,2021-09-10,PEATON,,,
23983,LC-2021-0451467,2021,9,11,2021-09-11,MOTO,Varon,35.0,
23984,LC-2021-0461899,2021,9,17,2021-09-17,MOTO,Varon,42.0,
23985,LC-2021-0462853,2021,9,17,2021-09-17,CICLISTA,Varon,23.0,
23986,LC-2021-0475369,2021,9,24,2021-09-24,,Mujer,25.0,
23987,LC-2021-0484045,2021,9,29,2021-09-29,AUTO,Mujer,46.0,
23988,LC-2021-0484045,2021,9,29,2021-09-29,AUTO,Varon,14.0,
23989,LC-2021-0484045,2021,9,29,2021-09-29,AUTO,Varon,75.0,
23990,LC-2021-0490668,2021,10,2,2021-10-02,CICLISTA,,,
23991,LC-2021-0491509,2021,10,3,2021-10-03,MOTO,Varon,30.0,
23992,LC-2021-0492890,2021,10,4,2021-10-04,AUTO,Mujer,12.0,
23993,LC-2021-0502237,2021,10,9,2021-10-09,MOTO,Mujer,28.0,
23994,LC-2021-0504924,2021,10,12,2021-10-12,CICLISTA,Varon,60.0,
23995,LC-2021-0512298,2021,10,15,2021-10-15,MOTO,Varon,29.0,
23996,LC-2021-0529313,2021,10,24,2021-10-24,,Mujer,26.0,
23997,LC-2021-0540282,2021,10,29,2021-10-29,,,,
23998,LC-2021-0575682,2021,11,17,2021-11-17,PEATON,Varon,,
23999,LC-2021-0590444,2021,11,26,2021-11-26,CICLISTA,Mujer,46.0,
24000,LC-2021-0607130,2021,12,6,2021-12-06,,,,
24001,LC-2021-0639822,2021,12,23,2021-12-23,,Mujer,,
24002,LC-2021-0640561,2021,12,23,2021-12-23,,Mujer,36.0,
24003,LC-2021-0640690,2021,12,23,2021-12-23,,Varon,42.0,
24004,LC-2021-0640894,2021,12,23,2021-12-23,,Varon,24.0,
24005,LC-2021-0052486,2021,2,4,2021-02-04,,Varon,32.0,
24006,LC-2021-0053858,2021,2,5,2021-02-05,,Mujer,50.0,
24007,LC-2021-0066921,2021,2,14,2021-02-14,,,,
24008,LC-2021-0069953,2021,2,16,2021-02-16,TRANSPORTE PUBLICO,Mujer,20.0,
24009,LC-2021-0071223,2021,2,17,2021-02-17,CICLISTA,Mujer,33.0,
24010,LC-2021-0071257,2021,2,17,2021-02-17,,Varon,26.0,
24011,LC-2021-0087811,2021,2,26,2021-02-26,,,,
24012,LC-2021-0089418,2021,2,27,2021-02-27,CICLISTA,Varon,34.0,
24013,LC-2021-0099279,2021,3,5,2021-03-05,,Varon,59.0,
24014,LC-2021-0101089,2021,3,6,2021-03-06,,Mujer,48.0,
24015,LC-2021-0101089,2021,3,6,2021-03-06,,Mujer,68.0,
24016,LC-2021-0114379,2021,3,12,2021-03-12,PEATON,Varon,38.0,GRAVE
24017,LC-2021-0114379,2021,3,12,2021-03-12,PEATON,Varon,37.0,
24018,LC-2021-0119251,2021,3,16,2021-03-16,,Varon,25.0,
24019,LC-2021-0119512,2021,3,16,2021-03-16,MOTO,Varon,26.0,
24020,LC-2021-0127937,2021,3,20,2021-03-20,AUTO,Varon,34.0,
24021,LC-2021-0142840,2021,3,29,2021-03-29,MOTO,Mujer,,
24022,LC-2021-0145940,2021,3,31,2021-03-31,,Varon,52.0,
24023,LC-2021-0153518,2021,4,5,2021-04-05,,,,
24024,LC-2021-0153525,2021,4,5,2021-04-05,,,,
24025,LC-2021-0153628,2021,4,5,2021-04-05,MOTO,Varon,37.0,
24026,LC-2021-0166863,2021,4,10,2021-04-10,,Varon,36.0,
24027,LC-2021-0176181,2021,4,16,2021-04-16,PEATON,Varon,54.0,
24028,LC-2021-0178855,2021,4,18,2021-04-18,,Mujer,54.0,
24029,LC-2021-0186561,2021,4,22,2021-04-22,MOTO,Varon,30.0,
24030,LC-2021-0188492,2021,4,23,2021-04-23,,Varon,29.0,
24031,LC-2021-0215904,2021,5,11,2021-05-11,,,,
24032,LC-2021-0219178,2021,5,13,2021-05-13,,,,
24033,LC-2021-0259280,2021,6,10,2021-06-10,TRANSPORTE PUBLICO,Varon,51.0,
24034,LC-2021-0261105,2021,6,11,2021-06-11,MOTO,Varon,29.0,
24035,LC-2021-0277662,2021,6,20,2021-06-20,,Mujer,34.0,
24036,LC-2021-0278032,2021,6,21,2021-06-21,AUTO,Varon,36.0,
24037,LC-2021-0278032,2021,6,21,2021-06-21,AUTO,Mujer,34.0,
24038,LC-2021-0279122,2021,6,22,2021-06-22,AUTO,Mujer,41.0,
24039,LC-2021-0315540,2021,7,5,2021-07-05,AUTO,Varon,20.0,
24040,LC-2021-0315540,2021,7,5,2021-07-05,AUTO,Varon,19.0,
24041,LC-2021-0324329,2021,7,10,2021-07-10,UTILITARIO,Varon,23.0,GRAVE
24042,LC-2021-0324329,2021,7,10,2021-07-10,UTILITARIO,Varon,29.0,GRAVE
24043,LC-2021-0330361,2021,7,13,2021-07-13,,Mujer,19.0,
24044,LC-2021-0330361,2021,7,13,2021-07-13,,Varon,20.0,
24045,LC-2021-0330361,2021,7,13,2021-07-13,,Varon,20.0,
24046,LC-2021-0330718,2021,7,14,2021-07-14,MOTO,Mujer,32.0,
24047,LC-2021-0331791,2021,7,14,2021-07-14,MOTO,Varon,30.0,
24048,LC-2021-0342892,2021,7,21,2021-07-21,,Varon,49.0,
24049,LC-2021-0342892,2021,7,21,2021-07-21,,Varon,29.0,
24050,LC-2021-0402138,2021,8,13,2021-08-13,MOTO,Varon,19.0,
24051,LC-2021-0418066,2021,8,23,2021-08-23,,Varon,47.0,
24052,LC-2021-0429143,2021,8,30,2021-08-30,,Varon,18.0,
24053,LC-2021-0431649,2021,8,31,2021-08-31,,Varon,39.0,
24054,LC-2021-0446313,2021,9,8,2021-09-08,,Mujer,46.0,
24055,LC-2021-0446980,2021,9,9,2021-09-09,,Varon,25.0,
24056,LC-2021-0451376,2021,9,11,2021-09-11,,,,
24057,LC-2021-0452923,2021,9,12,2021-09-12,PEATON,Varon,34.0,
24058,LC-2021-0457036,2021,9,14,2021-09-14,MOTO,Varon,22.0,
24059,LC-2021-0457036,2021,9,14,2021-09-14,MOTO,Mujer,27.0,
24060,LC-2021-0473903,2021,9,23,2021-09-23,,Varon,23.0,
24061,LC-2021-0484895,2021,9,29,2021-09-29,MOTO,Varon,36.0,
24062,LC-2021-0495289,2021,10,5,2021-10-05,,Varon,13.0,GRAVE
24063,LC-2021-0495914,2021,10,5,2021-10-05,,Varon,38.0,
24064,LC-2021-0512503,2021,10,15,2021-10-15,,Mujer,48.0,
24065,LC-2021-0512503,2021,10,15,2021-10-15,,Varon,17.0,
24066,LC-2021-0513101,2021,10,16,2021-10-16,,Varon,21.0,
24067,LC-2021-0514184,2021,10,17,2021-10-17,PEATON,Varon,37.0,GRAVE
24068,LC-2021-0514955,2021,10,17,2021-10-17,PEATON,Mujer,48.0,GRAVE
24069,LC-2021-0520219,2021,10,20,2021-10-20,AUTO,Varon,53.0,
24070,LC-2021-0520219,2021,10,20,2021-10-20,AUTO,Varon,31.0,
24071,LC-2021-0522185,2021,10,21,2021-10-21,TAXI,,,
24072,LC-2021-0522185,2021,10,21,2021-10-21,TAXI,Varon,79.0,
24073,LC-2021-0522185,2021,10,21,2021-10-21,TAXI,Mujer,80.0,
24074,LC-2021-0522185,2021,10,21,2021-10-21,TAXI,Mujer,34.0,
24075,LC-2021-0528548,2021,10,23,2021-10-23,,Mujer,9.0,
24076,LC-2021-0535907,2021,10,27,2021-10-27,,Varon,39.0,
24077,LC-2021-0540126,2021,10,29,2021-10-29,,Mujer,52.0,
24078,LC-2021-0541887,2021,10,31,2021-10-31,,Mujer,38.0,
24079,LC-2021-0541887,2021,10,31,2021-10-31,,Varon,29.0,
24080,LC-2021-0575135,2021,11,17,2021-11-17,,Mujer,51.0,
24081,LC-2021-0585587,2021,11,24,2021-11-24,MOTO,Varon,45.0,
24082,LC-2021-0592620,2021,11,28,2021-11-28,AUTO,Varon,45.0,
24083,LC-2021-0597576,2021,11,30,2021-11-30,,Varon,16.0,
24084,LC-2021-0604624,2021,12,4,2021-12-04,,Mujer,71.0,
24085,LC-2021-0610942,2021,12,8,2021-12-08,,Mujer,26.0,
24086,LC-2021-0617035,2021,12,11,2021-12-11,CICLISTA,Varon,28.0,
24087,LC-2021-0625599,2021,12,16,2021-12-16,,Mujer,21.0,
24088,LC-2021-0632439,2021,12,20,2021-12-20,MOTO,Varon,41.0,
24089,LC-2021-0635920,2021,12,21,2021-12-21,,Mujer,74.0,
24090,LC-2021-0000090,2021,1,1,2021-01-01,,Mujer,33.0,
24091,LC-2021-0000090,2021,1,1,2021-01-01,,Varon,35.0,
24092,LC-2021-0008104,2021,1,6,2021-01-06,AUTO,Mujer,31.0,
24093,LC-2021-0008104,2021,1,6,2021-01-06,AUTO,Varon,6.0,
24094,LC-2021-0008104,2021,1,6,2021-01-06,AUTO,Varon,43.0,
24095,LC-2021-0011243,2021,1,8,2021-01-08,UTILITARIO,,,
24096,LC-2021-0014551,2021,1,11,2021-01-11,AUTO,Mujer,40.0,
24097,LC-2021-0014551,2021,1,11,2021-01-11,AUTO,Varon,38.0,
24098,LC-2021-0015279,2021,1,11,2021-01-11,CICLISTA,Varon,53.0,
24099,LC-2021-0015623,2021,1,12,2021-01-12,MOTO,Varon,22.0,GRAVE
24100,LC-2021-0015889,2021,1,12,2021-01-12,MOTO,Varon,28.0,
24101,LC-2021-0018839,2021,1,13,2021-01-13,PEATON,Mujer,42.0,
24102,LC-2021-0024280,2021,1,17,2021-01-17,,Varon,25.0,
24103,LC-2021-0032734,2021,1,22,2021-01-22,AUTO,Mujer,42.0,
24104,LC-2021-0038392,2021,1,26,2021-01-26,CICLISTA,Varon,29.0,
24105,LC-2021-0039074,2021,1,27,2021-01-27,MOTO,Varon,37.0,
24106,LC-2021-0052232,2021,2,4,2021-02-04,MOTO,Mujer,44.0,
24107,LC-2021-0052232,2021,2,4,2021-02-04,MOTO,Varon,43.0,
24108,LC-2021-0056289,2021,2,8,2021-02-08,UTILITARIO,Mujer,,
24109,LC-2021-0069260,2021,2,16,2021-02-16,MOTO,Varon,20.0,
24110,LC-2021-0073207,2021,2,18,2021-02-18,TAXI,Varon,9.0,
24111,LC-2021-0073207,2021,2,18,2021-02-18,TAXI,Mujer,25.0,
24112,LC-2021-0075474,2021,2,19,2021-02-19,AUTO,Varon,34.0,
24113,LC-2021-0090741,2021,2,28,2021-02-28,UTILITARIO,,,
24114,LC-2021-0090741,2021,2,28,2021-02-28,UTILITARIO,Mujer,45.0,
24115,LC-2021-0090741,2021,2,28,2021-02-28,UTILITARIO,Varon,46.0,
24116,LC-2021-0096453,2021,3,3,2021-03-03,MOTO,Varon,20.0,
24117,LC-2021-0096453,2021,3,3,2021-03-03,MOTO,Mujer,15.0,
24118,LC-2021-0107239,2021,3,9,2021-03-09,MOTO,Varon,24.0,
24119,LC-2021-0113201,2021,3,12,2021-03-12,MOTO,Varon,20.0,
24120,LC-2021-0113536,2021,3,12,2021-03-12,PEATON,Varon,2.0,GRAVE
24121,LC-2021-0121458,2021,3,17,2021-03-17,MOTO,Mujer,25.0,
24122,LC-2021-0129271,2021,3,21,2021-03-21,,,,
24123,LC-2021-0134306,2021,3,24,2021-03-24,CICLISTA,Varon,15.0,
24124,LC-2021-0140921,2021,3,28,2021-03-28,AUTO,Varon,31.0,
24125,LC-2021-0142476,2021,3,29,2021-03-29,MOTO,Varon,42.0,
24126,LC-2021-0150571,2021,4,3,2021-04-03,PEATON,Varon,23.0,
24127,LC-2021-0160846,2021,4,7,2021-04-07,,Mujer,80.0,
24128,LC-2021-0173677,2021,4,15,2021-04-15,CICLISTA,Varon,33.0,
24129,LC-2021-0175548,2021,4,15,2021-04-15,CICLISTA,Varon,23.0,
24130,LC-2021-0181795,2021,4,20,2021-04-20,,Mujer,22.0,
24131,LC-2021-0193754,2021,4,27,2021-04-27,,Varon,35.0,
24132,LC-2021-0194138,2021,4,27,2021-04-27,CICLISTA,Varon,27.0,
24133,LC-2021-0196547,2021,4,29,2021-04-29,PEATON,Mujer,32.0,
24134,LC-2021-0199813,2021,4,30,2021-04-30,,,,
24135,LC-2021-0212202,2021,5,9,2021-05-09,,,,
24136,LC-2021-0220381,2021,5,14,2021-05-14,,,,
24137,LC-2021-0231830,2021,5,21,2021-05-21,,,,
24138,LC-2021-0242355,2021,5,31,2021-05-31,,,,
24139,LC-2021-0242646,2021,5,31,2021-05-31,,,,
24140,LC-2021-0244159,2021,6,1,2021-06-01,MOTO,Varon,,
24141,LC-2021-0245452,2021,6,1,2021-06-01,MOTO,Varon,34.0,
24142,LC-2021-0246019,2021,6,2,2021-06-02,MOTO,Varon,,
24143,LC-2021-0253803,2021,6,7,2021-06-07,MOTO,Varon,29.0,
24144,LC-2021-0257959,2021,6,10,2021-06-10,MOVIL,Varon,30.0,
24145,LC-2021-0258910,2021,6,10,2021-06-10,MOTO,Mujer,24.0,
24146,LC-2021-0313647,2021,7,3,2021-07-03,,,,
24147,LC-2021-0314195,2021,7,4,2021-07-04,UTILITARIO,Varon,63.0,
