,ID hecho,MM,FECHA ,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,AÑO,semestre
17487,LC-2020-0647366,12,2020-12-07,MOTO,Varon,33.0,2020,S2H2
17488,LC-2020-0648062,12,2020-12-08,MOTO,Varon,30.0,2020,S2H2
17489,LC-2020-0649238,12,2020-12-09,,Varon,20.0,2020,S2H2
17490,LC-2020-0671249,12,2020-12-22,,Varon,27.0,2020,S2H2
17491,LC-2020-0673818,12,2020-12-23,,Varon,43.0,2020,S2H2
17492,LC-2020-0676311,12,2020-12-26,,Mujer,26.0,2020,S2H2
17493,LC-2020-0676654,12,2020-12-26,,Mujer,28.0,2020,S2H2
17494,LC-2020-0680250,12,2020-12-29,,Varon,33.0,2020,S2H2
17495,LC-2020-0680250,12,2020-12-29,,Mujer,55.0,2020,S2H2
17496,LC-2020-0124412,2,2020-02-26,TRANSPORTE PUBLICO,Mujer,69.0,2020,S2H1
17497,LC-2020-0124462,2,2020-02-27,PEATON,Mujer,65.0,2020,S2H1
17498,LC-2020-0129705,2,2020-02-28,MOTO,Varon,47.0,2020,S2H1
17499,LC-2020-0134483,3,2020-03-02,PEATON,Varon,22.0,2020,S2H1
17500,LC-2020-0144486,3,2020-03-05,MOTO,Varon,20.0,2020,S2H1
